Country,Year,CO2_total,CO2_coal,CO2_oil,CO2_gas,CO2_cement,GDP,Population,Primary_energy,Energy_intensity,Urban_population_pct,Trade_share_GDP,GDP_growth_annual,GDP_lag1,GDP_lag2,Energy_intensity_lag1,Energy_intensity_lag2
China,2018,9690.3749,7019.9899,1430.587,486.359,753.439,19972041599877.12,1412605593.7306666,34973.94011999999,1.8263333333333331,58.0141432,36.16144516091903,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
China,2019,9549.975102,6879.590101999999,1430.587,486.359,753.439,20371482431874.664,1421081227.2930503,34274.46131759999,1.8263333333333331,59.32526283632,34.32444374674434,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
China,2020,9412.38329996,6741.998299959999,1430.587,486.359,753.439,20778912080512.16,1429607714.6568089,33588.97209124799,1.8263333333333331,60.66601377642083,32.580762004409735,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
China,2021,9277.5433339608,6607.158333960799,1430.587,486.359,753.439,21194490322122.4,1438185360.9447498,32917.19264942303,1.8263333333333331,62.03706568776794,30.92565929458572,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
China,2022,9145.400167281585,6475.015167281583,1430.587,486.359,753.439,21618380128564.848,1446814473.1104183,32258.84879643457,1.8263333333333331,63.43910337231149,29.354635802420766,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
China,2023,9015.899863935952,6345.514863935951,1430.587,486.359,753.439,22050747731136.145,1455495359.949081,31613.671820505875,1.8263333333333331,64.87282710852573,27.863420303657797,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
China,2024,8888.989566657232,6218.604566657232,1430.587,486.359,753.439,22491762685758.867,1464228332.1087754,30981.398384095755,1.8263333333333331,66.33895300117841,26.447958552231977,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
China,2025,8738.119196130217,6094.232475324087,1409.128195,486.359,748.3995258061294,22941597939474.047,1473013702.101428,30361.77041641384,1.8014200769499826,67.83821333900504,25.104402257778595,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
China,2026,8590.091856679766,5972.347825817606,1387.991272075,486.359,743.3937587871606,23400429898263.527,1481851784.3140366,29754.535008085564,1.776846665616982,69.37135696046654,23.829098623083443,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
China,2027,8444.852745783423,5852.900869301253,1367.171402993875,486.359,738.4214734882945,23868438496228.8,1490742895.0199208,29159.44430792385,1.7526084634627104,70.93914962777308,22.61858041303081,6.83340160557481,18316961076565.33,17110212280320.0,1.9183333333333328,2.0253333333333328
